timestamp,hall_cadence,speed,distance
2024-05-29T14:58:37.901117,0.0,0.0,0.0
2024-05-29T14:58:38.917661,0.0,0.0,0.0
2024-05-29T14:58:39.661860,0.0,0.0,0.0
2024-05-29T14:58:40.404355,0.0,0.0,0.0
2024-05-29T14:58:40.653175,0.0,0.0,0.0
2024-05-29T14:58:41.147470,0.0,0.0,0.0
2024-05-29T14:58:41.890716,0.0,0.0,0.0
2024-05-29T14:58:42.634106,0.0,0.0,0.0
2024-05-29T14:59:11.455630,0.0,0.0,0.0
2024-05-29T14:59:12.199959,0.0,0.0,0.0
2024-05-29T14:59:12.448396,0.0,0.0,0.0
2024-05-29T14:59:12.945951,0.0,0.0,0.0
2024-05-29T14:59:13.200577,0.0,0.0,0.0
2024-05-29T14:59:13.685522,0.0,0.0,0.0
2024-05-29T14:59:14.676349,0.0,0.0,0.0
2024-05-29T14:59:15.425105,0.0,0.0,0.0
2024-05-29T14:59:16.163218,0.0,0.0,0.0
2024-05-29T14:59:16.411123,0.0,0.0,0.0
2024-05-29T14:59:16.906507,0.0,0.0,0.0
2024-05-29T14:59:17.897711,0.0,0.0,0.0
2024-05-29T14:59:18.640543,0.0,0.0,0.0
2024-05-29T14:59:19.383839,0.0,0.0,0.0
2024-05-29T14:59:20.132533,0.0,0.0,0.0
2024-05-29T14:59:20.374871,0.0,0.0,0.0
2024-05-29T14:59:21.118232,0.0,0.0,0.0
2024-05-29T14:59:21.365799,0.0,0.0,0.0
2024-05-29T14:59:21.861304,0.0,0.0,0.0
2024-05-29T14:59:22.605201,0.0,0.0,0.0
2024-05-29T14:59:23.348003,0.0,0.0,0.0
2024-05-29T14:59:24.338752,0.0,0.0,0.0
2024-05-29T14:59:25.083456,0.0,0.0,0.0
2024-05-29T14:59:25.331174,0.0,0.0,0.0
2024-05-29T14:59:25.825346,0.0,0.0,0.0
2024-05-29T14:59:26.572724,0.0,0.0,0.0
2024-05-29T14:59:27.312728,0.0,0.0,0.0
2024-05-29T14:59:28.550477,0.0,0.0,0.0
2024-05-29T14:59:29.789396,0.0,0.0,0.0
2024-05-29T14:59:30.533614,0.0,0.0,0.0
2024-05-29T14:59:31.523988,0.0,0.0,0.0
2024-05-29T14:59:32.267051,0.0,0.0,0.0
